pid	file	tag	change	evidence
098.0419	content/_original/098/1883-02-27.md	Kernberger	+	strong m=0.43
098.0424	content/_original/098/1883-02-27.md	Censored_1887	+	run15 run=15 nw=28
098.0428	content/_original/098/1883-02-28.md	Censored_1887	+	bag3-w3 run=0 nw=3
098.0438	content/_original/098/1883-03-01.md	Kernberger	+	strong m=0.52
098.0441	content/_original/098/1883-03-03.md	Censored_1887	+	bag3-w14 run=0 nw=3
098.0454	content/_original/098/1883-03-05.md	Kernberger	+	strong m=0.22
098.0457	content/_original/098/1883-03-05.md	Kernberger	+	strong m=0.71
098.0477	content/_original/098/1883-03-11.md	Kernberger	+	strong m=0.22
098.0479	content/_original/098/1883-03-11.md	Kernberger	+	strong m=0.36
098.0488	content/_original/098/1883-03-14.md	Censored_1887	+	bag3-w3 run=0 nw=3
098.0495	content/_original/098/1883-03-15.md	Censored_1887	+	bag3-w37 run=0 nw=3
098.0504	content/_original/098/1883-03-15.md	Kernberger	+	strong m=0.34
098.0536	content/_original/098/1883-03-20.md	Kernberger	+	strong m=0.67
098.0540	content/_original/098/1883-03-20.md	Kernberger	+	strong m=0.21
098.0548	content/_original/098/1883-03-22.md	Censored_1887	+	bag3-w3 run=0 nw=3
098.0551	content/_original/098/1883-03-22.md	Kernberger	+	strong m=0.49
098.0554	content/_original/098/1883-03-22.md	Kernberger	+	strong m=0.58
098.0556	content/_original/098/1883-03-22.md	Kernberger	+	strong m=0.26
098.0562	content/_original/098/1883-03-25.md	Censored_1887	+	bag3-w77 run=0 nw=3
098.0566	content/_original/098/1883-03-25.md	Censored_1887	+	bag4-w25 run=4 nw=4
098.0592	content/_original/098/1883-03-27.md	Censored_1887	+	run32 run=32 nw=74
098.0592	content/_original/098/1883-03-27.md	Kernberger	+	strong m=0.39
098.0593	content/_original/098/1883-03-27.md	Censored_1887	+	local11/12-w93 run=11 nw=12
098.0594	content/_original/098/1883-03-27.md	Censored_1887	+	local5/5-w93 run=5 nw=5
098.0595	content/_original/098/1883-03-27.md	Censored_1887	+	local7/7-w93 run=7 nw=7
098.0596	content/_original/098/1883-03-27.md	Censored_1887	+	local22/23-w93 run=11 nw=23
098.0597	content/_original/098/1883-03-27.md	Censored_1887	+	run22 run=22 nw=23
098.0597	content/_original/098/1883-03-27.md	Kernberger	+	strong m=0.65
098.0598	content/_original/098/1883-03-27.md	Censored_1887	+	local8/8-w39 run=8 nw=8
098.0599	content/_original/098/1883-03-27.md	Censored_1887	+	local11/11-w39 run=11 nw=11
098.0600	content/_original/098/1883-03-27.md	Censored_1887	+	run29 run=29 nw=50
098.0601	content/_original/098/1883-03-27.md	Censored_1887	+	run36 run=36 nw=36
098.0602	content/_original/098/1883-03-27.md	Censored_1887	+	run16 run=16 nw=38
098.0608	content/_original/098/1883-03-28.md	Kernberger	+	strong m=0.58
098.0612	content/_original/098/1883-03-30.md	Censored_1887	+	bag3-w16 run=0 nw=3
098.0614	content/_original/098/1883-03-30.md	Kernberger	+	strong m=0.66
098.0615	content/_original/098/1883-03-30.md	Kernberger	+	strong m=0.40
098.0619	content/_original/098/1883-03-30.md	Kernberger	+	strong m=0.25
098.0620	content/_original/098/1883-03-30.md	Kernberger	+	strong m=0.65
098.0622	content/_original/098/1883-03-30.md	Kernberger	+	strong m=0.49
099.0023	content/_original/099/1883-04-03.md	Censored_1887	+	bag3-w3 run=0 nw=3
099.0030	content/_original/099/1883-04-03.md	Censored_1887	+	local5/5-w35 run=5 nw=5
099.0032	content/_original/099/1883-04-04.md	Censored_1887	+	bag3-w5 run=0 nw=3
099.0033	content/_original/099/1883-04-04.md	Censored_1887	+	run15 run=15 nw=15
099.0034	content/_original/099/1883-04-04.md	Censored_1887	+	run49 run=49 nw=52
099.0035	content/_original/099/1883-04-04.md	Censored_1887	+	run22 run=22 nw=22
099.0059	content/_original/099/1883-04-07.md	Kernberger	+	strong m=0.85
099.0090	content/_original/099/1883-04-07.md	Censored_1887	+	run39-offchain run=39 nw=101
099.0107	content/_original/099/1883-04-11.md	Kernberger	+	strong m=0.37
099.0112	content/_original/099/1883-04-12.md	Kernberger	+	strong m=0.41
099.0114	content/_original/099/1883-04-12.md	Kernberger	+	strong m=0.43
099.0119	content/_original/099/1883-04-12.md	Kernberger	+	strong m=0.21
099.0120	content/_original/099/1883-04-12.md	Kernberger	+	strong m=0.37
099.0127	content/_original/099/1883-04-15.md	Censored_1887	+	bag3-w35 run=0 nw=3
099.0135	content/_original/099/1883-04-18.md	Censored_1887	+	bag3-w114 run=0 nw=3
099.0137	content/_original/099/1883-04-18.md	Kernberger	+	strong m=0.33
099.0138	content/_original/099/1883-04-18.md	Kernberger	-	llm-verified-NO
099.0143	content/_original/099/1883-04-18.md	Kernberger	+	strong m=0.55
099.0145	content/_original/099/1883-04-18.md	Kernberger	+	strong m=0.63
099.0146	content/_original/099/1883-04-18.md	Kernberger	+	strong m=0.63
099.0166	content/_original/099/1883-04-21.md	Kernberger	+	strong m=0.98
099.0167	content/_original/099/1883-04-21.md	Kernberger	+	strong m=0.62
099.0168	content/_original/099/1883-04-21.md	Kernberger	+	strong m=0.98
099.0170	content/_original/099/1883-04-21.md	Kernberger	+	strong m=0.98
099.0171	content/_original/099/1883-04-21.md	Kernberger	+	strong m=0.69
099.0172	content/_original/099/1883-04-21.md	Kernberger	+	strong m=0.27
099.0174	content/_original/099/1883-04-22.md	Censored_1887	+	bag3-w37 run=0 nw=3
099.0186	content/_original/099/1883-04-23.md	Kernberger	+	strong m=0.45
099.0188	content/_original/099/1883-04-23.md	Kernberger	+	strong m=0.28
099.0190	content/_original/099/1883-04-24.md	Kernberger	+	strong m=0.80
099.0209	content/_original/099/1883-04-27.md	Censored_1887	+	bag3-w127 run=0 nw=3
099.0216	content/_original/099/1883-04-27.md	Kernberger	+	strong m=0.73
099.0217	content/_original/099/1883-04-27.md	Censored_1887	+	local11/11-w28 run=7 nw=11
099.0217	content/_original/099/1883-04-27.md	Kernberger	+	strong m=0.75
099.0233	content/_original/099/1883-04-29.md	Censored_1887	+	bag3-w19 run=0 nw=3
099.0234	content/_original/099/1883-04-29.md	Censored_1887	+	shortseq1-w19 run=0 nw=1
099.0237	content/_original/099/1883-04-29.md	Censored_1887	+	run17 run=17 nw=17
099.0238	content/_original/099/1883-04-29.md	Censored_1887	+	local12/12-w84 run=12 nw=12
099.0239	content/_original/099/1883-04-29.md	Censored_1887	+	run64 run=64 nw=186
099.0241	content/_original/099/1883-04-29.md	Censored_1887	+	run26 run=26 nw=38
099.0246	content/_original/099/1883-04-30.md	Censored_1887	+	bag3-w62 run=0 nw=3
099.0260	content/_original/099/1883-04-30.md	Censored_1887	+	local5/9-w83 run=5 nw=9
099.0286	content/_original/099/1883-04-30.md	Kernberger	+	strong m=0.81
099.0300	content/_original/099/1883-05-01.md	Kernberger	+	strong m=0.47
099.0311	content/_original/099/1883-05-01.md	Kernberger	+	strong m=0.56
099.0312	content/_original/099/1883-05-01.md	Kernberger	+	strong m=0.57
099.0313	content/_original/099/1883-05-02.md	Censored_1887	+	shortseq3-w9 run=0 nw=3
099.0322	content/_original/099/1883-05-02.md	Censored_1887	+	run36 run=36 nw=78
099.0337	content/_original/099/1883-05-04.md	Censored_1887	+	shortseq3-w61 run=0 nw=3
099.0344	content/_original/099/1883-05-06.md	Censored_1887	+	shortseq3-w29 run=0 nw=3
099.0347	content/_original/099/1883-05-06.md	Censored_1887	+	run59 run=59 nw=216
099.0348	content/_original/099/1883-05-07.md	Censored_1887	+	shortseq3-w114 run=0 nw=3
099.0350	content/_original/099/1883-05-08.md	Censored_1887	+	shortseq3-w114 run=0 nw=3
099.0357	content/_original/099/1883-05-09.md	Censored_1887	+	run84 run=84 nw=956
099.0362	content/_original/099/1883-05-12.md	Censored_1887	+	shortseq3-w252 run=0 nw=3
099.0364	content/_original/099/1883-05-12.md	Censored_1887	+	run137 run=137 nw=815
099.0371	content/_original/099/1883-05-15.md	Censored_1887	+	run38 run=38 nw=204
099.0372	content/_original/099/1883-05-16.md	Censored_1887	+	shortseq3-w93 run=0 nw=3
099.0374	content/_original/099/1883-05-16.md	Censored_1887	+	run84 run=84 nw=381
099.0377	content/_original/099/1883-05-17.md	Censored_1887	+	run51 run=51 nw=540
099.0378	content/_original/099/1883-05-18.md	Censored_1887	+	shortseq3-w242 run=0 nw=3
099.0382	content/_original/099/1883-05-19.md	Censored_1887	+	run131 run=131 nw=1054
099.0383	content/_original/099/1883-05-20.md	Censored_1887	+	shortseq3-w219 run=0 nw=3
099.0384	content/_original/099/1883-05-20.md	Kernberger	+	strong m=0.35
099.0385	content/_original/099/1883-05-20.md	Censored_1887	+	run15 run=15 nw=34
099.0386	content/_original/099/1883-05-20.md	Censored_1887	+	run50 run=50 nw=282
099.0391	content/_original/099/1883-05-22.md	Censored_1887	+	run84 run=84 nw=746
099.0393	content/_original/099/1883-05-23.md	Censored_1887	+	run83 run=83 nw=1665
100.0002	content/_original/100/1883-05-27.md	Kernberger	+	strong m=0.19
100.0009	content/_original/100/1883-06-06.md	Censored_1887	+	run84 run=84 nw=2305
100.0015	content/_original/100/1883-06-17.md	Kernberger	+	strong m=0.36
100.0018	content/_original/100/1883-06-17.md	Censored_1887	+	run30 run=30 nw=122
100.0018	content/_original/100/1883-06-17.md	Kernberger	+	strong m=0.23
100.0020	content/_original/100/1883-06-20.md	Kernberger	+	strong m=0.60
100.0033	content/_original/100/1883-06-22.md	Censored_1887	+	run23 run=23 nw=86
100.0037	content/_original/100/1883-06-22.md	Kernberger	+	strong m=0.66
100.0038	content/_original/100/1883-06-22.md	Kernberger	+	strong m=0.20
100.0039	content/_original/100/1883-06-22.md	Kernberger	+	strong m=0.54
100.0050	content/_original/100/1883-06-24.md	Censored_1887	+	run18 run=18 nw=57
100.0056	content/_original/100/1883-06-27.md	Kernberger	+	strong m=0.26
100.0061	content/_original/100/1883-06-27.md	Kernberger	+	strong m=0.43
100.0063	content/_original/100/1883-06-27.md	Kernberger	+	strong m=0.83
100.0064	content/_original/100/1883-06-27.md	Kernberger	+	strong m=0.33
100.0065	content/_original/100/1883-06-27.md	Kernberger	+	strong m=0.58
100.0067	content/_original/100/1883-06-27.md	Kernberger	+	strong m=0.72
100.0073	content/_original/100/1883-06-27.md	Censored_1887	+	local16/37-w22 run=9 nw=37
100.0076	content/_original/100/1883-06-27.md	Kernberger	+	strong m=0.40
100.0084	content/_original/100/1883-07-01.md	Censored_1887	+	run22 run=22 nw=587
100.0092	content/_original/100/1883-07-13.md	Censored_1887	+	run77 run=77 nw=1137
100.0094	content/_original/100/1883-07-15.md	Censored_1887	+	run43 run=43 nw=1456
100.0104	content/_original/100/1883-07-25.md	Censored_1887	+	run63 run=63 nw=395
100.0108	content/_original/100/1883-07-29.md	Kernberger	+	strong m=0.21
100.0117	content/_original/100/1883-08-03.md	Censored_1887	+	bag3-w134 run=0 nw=3
100.0124	content/_original/100/1883-08-03.md	Kernberger	+	strong m=0.52
100.0130	content/_original/100/1883-08-03.md	Kernberger	+	strong m=0.35
100.0134	content/_original/100/1883-08-05.md	Censored_1887	+	bag3-w13 run=0 nw=3
100.0139	content/_original/100/1883-08-05.md	Kernberger	+	strong m=0.35
100.0144	content/_original/100/1883-08-05.md	Kernberger	+	strong m=0.70
100.0150	content/_original/100/1883-08-05.md	Kernberger	+	strong m=0.73
100.0155	content/_original/100/1883-08-05.md	Kernberger	+	strong m=0.51
100.0174	content/_original/100/1883-08-05.md	Censored_1887	+	run31 run=31 nw=98
100.0175	content/_original/100/1883-08-05.md	Censored_1887	+	run18 run=18 nw=81
100.0176	content/_original/100/1883-08-05.md	Censored_1887	+	run16 run=16 nw=29
100.0178	content/_original/100/1883-08-05.md	Censored_1887	+	bag3-w17 run=0 nw=3
100.0179	content/_original/100/1883-08-05.md	Censored_1887	+	run32 run=32 nw=32
100.0180	content/_original/100/1883-08-05.md	Censored_1887	+	local17/18-w32 run=11 nw=18
100.0181	content/_original/100/1883-08-05.md	Censored_1887	+	run51 run=51 nw=104
100.0183	content/_original/100/1883-08-05.md	Censored_1887	+	run27 run=27 nw=27
100.0192	content/_original/100/1883-08-05.md	Censored_1887	+	run45 run=45 nw=45
100.0193	content/_original/100/1883-08-05.md	Censored_1887	+	run27 run=27 nw=27
100.0194	content/_original/100/1883-08-05.md	Censored_1887	+	run27 run=27 nw=48
100.0194	content/_original/100/1883-08-05.md	Kernberger	+	strong m=0.55
100.0195	content/_original/100/1883-08-05.md	Censored_1887	+	run26 run=26 nw=26
100.0196	content/_original/100/1883-08-05.md	Censored_1887	+	run24 run=24 nw=24
100.0196	content/_original/100/1883-08-05.md	Kernberger	+	strong m=0.68
100.0197	content/_original/100/1883-08-05.md	Censored_1887	+	local8/25-w55 run=8 nw=25
100.0198	content/_original/100/1883-08-05.md	Censored_1887	+	local9/20-w55 run=9 nw=20
100.0199	content/_original/100/1883-08-05.md	Censored_1887	+	run15 run=15 nw=43
100.0200	content/_original/100/1883-08-05.md	Censored_1887	+	run44 run=44 nw=76
100.0203	content/_original/100/1883-08-05.md	Censored_1887	+	run36 run=36 nw=53
101.0003	content/_original/101/1883-08-11.md	Censored_1887	+	run30 run=30 nw=53
101.0004	content/_original/101/1883-08-11.md	Censored_1887	+	local18/19-w47 run=14 nw=19
101.0006	content/_original/101/1883-08-11.md	Censored_1887	+	run43 run=43 nw=46
101.0007	content/_original/101/1883-08-11.md	Censored_1887	+	run19 run=19 nw=28
101.0008	content/_original/101/1883-08-11.md	Censored_1887	+	run33 run=33 nw=43
101.0010	content/_original/101/1883-08-11.md	Kernberger	+	strong m=0.41
101.0019	content/_original/101/1883-08-12.md	Kernberger	+	strong m=0.19
101.0024	content/_original/101/1883-08-12.md	Kernberger	+	strong m=0.30
101.0027	content/_original/101/1883-08-12.md	Censored_1887	+	run39 run=39 nw=66
101.0028	content/_original/101/1883-08-12.md	Censored_1887	+	local7/13-w9 run=7 nw=13
101.0037	content/_original/101/1883-08-12.md	Kernberger	+	strong m=0.35
101.0043	content/_original/101/1883-08-12.md	Kernberger	+	strong m=0.82
101.0071	content/_original/101/1883-08-13.md	Kernberger	+	strong m=0.52
101.0098	content/_original/101/1883-08-14.md	Censored_1887	+	local13/65-w9 run=5 nw=65
101.0103	content/_original/101/1883-08-14.md	Kernberger	+	strong m=0.49
101.0112	content/_original/101/1883-08-15.md	Kernberger	+	strong m=0.59
101.0118	content/_original/101/1883-08-15.md	Kernberger	+	llm-verified-YES
101.0119	content/_original/101/1883-08-15.md	Kernberger	+	strong m=0.73
101.0151	content/_original/101/1883-08-16.md	Censored_1887	+	run25 run=25 nw=43
101.0152	content/_original/101/1883-08-16.md	Censored_1887	+	bag3-w23 run=0 nw=3
101.0162	content/_original/101/1883-08-17.md	Censored_1887	+	run36 run=36 nw=49
101.0163	content/_original/101/1883-08-17.md	Censored_1887	+	run41 run=41 nw=44
101.0164	content/_original/101/1883-08-17.md	Censored_1887	+	run26 run=26 nw=72
101.0165	content/_original/101/1883-08-17.md	Censored_1887	+	run38 run=38 nw=38
101.0166	content/_original/101/1883-08-17.md	Censored_1887	+	local24/31-w32 run=8 nw=31
101.0170	content/_original/101/1883-08-17.md	Kernberger	+	strong m=0.47
101.0191	content/_original/101/1883-08-19.md	Kernberger	+	strong m=0.56
101.0195	content/_original/101/1883-08-20.md	Kernberger	+	strong m=0.51
101.0202	content/_original/101/1883-08-20.md	Kernberger	+	strong m=0.50
101.0205	content/_original/101/1883-08-20.md	Kernberger	+	strong m=0.33
101.0209	content/_original/101/1883-08-20.md	Censored_1887	+	shortseq1-w32 run=0 nw=1
101.0218	content/_original/101/1883-08-20.md	Kernberger	+	strong m=0.43
101.0223	content/_original/101/1883-08-20.md	Kernberger	+	strong m=0.32
101.0232	content/_original/101/1883-08-21.md	Censored_1887	+	run20 run=20 nw=83
101.0233	content/_original/101/1883-08-21.md	Censored_1887	+	local11/18-w20 run=11 nw=18
101.0245	content/_original/101/1883-08-26.md	Kernberger	+	strong m=0.68
101.0249	content/_original/101/1883-08-26.md	Kernberger	+	strong m=0.73
101.0250	content/_original/101/1883-08-26.md	Kernberger	+	strong m=0.96
101.0251	content/_original/101/1883-08-26.md	Kernberger	+	strong m=0.53
101.0271	content/_original/101/1883-08-27-evening.md	Censored_1887	+	run18 run=18 nw=39
101.0271	content/_original/101/1883-08-27-evening.md	Kernberger	+	strong m=0.56
101.0272	content/_original/101/1883-08-27-evening.md	Censored_1887	+	local8/8-w8 run=8 nw=8
101.0274	content/_original/101/1883-08-27-evening.md	Censored_1887	+	run80 run=80 nw=155
101.0275	content/_original/101/1883-08-27-evening.md	Censored_1887	+	run45 run=45 nw=45
101.0276	content/_original/101/1883-08-27-evening.md	Censored_1887	+	local21/22-w36 run=12 nw=22
101.0277	content/_original/101/1883-08-27-evening.md	Censored_1887	+	run22 run=22 nw=72
101.0278	content/_original/101/1883-08-27-evening.md	Censored_1887	+	run54 run=54 nw=54
101.0279	content/_original/101/1883-08-27-evening.md	Kernberger	+	strong m=0.39
101.0280	content/_original/101/1883-08-27-evening.md	Kernberger	+	strong m=0.58
101.0283	content/_original/101/1883-08-27.md	Censored_1887	+	run65-offchain run=65 nw=94
101.0289	content/_original/101/1883-08-30.md	Kernberger	+	strong m=0.76
101.0291	content/_original/101/1883-08-30.md	Kernberger	+	strong m=0.84
101.0295	content/_original/101/1883-08-30.md	Kernberger	+	strong m=0.56
101.0296	content/_original/101/1883-08-30.md	Kernberger	+	strong m=0.50
101.0307	content/_original/101/1883-08-31.md	Kernberger	+	strong m=0.77
101.0313	content/_original/101/1883-09-05.md	Kernberger	+	strong m=0.78
101.0323	content/_original/101/1883-09-08.md	Kernberger	+	strong m=0.31
101.0324	content/_original/101/1883-09-08.md	Kernberger	+	strong m=0.28
101.0333	content/_original/101/1883-09-11.md	Kernberger	+	strong m=0.55
101.0365	content/_original/101/1883-09-15.md	Kernberger	+	strong m=0.49
101.0366	content/_original/101/1883-09-15.md	Kernberger	+	strong m=0.79
101.0367	content/_original/101/1883-09-15.md	Kernberger	+	strong m=0.50
101.0373	content/_original/101/1883-09-16.md	Censored_1887	+	run62 run=62 nw=160
101.0375	content/_original/101/1883-09-16.md	Censored_1887	+	local9/9-w3 run=9 nw=9
101.0375	content/_original/101/1883-09-16.md	Kernberger	+	strong m=0.74
101.0376	content/_original/101/1883-09-16.md	Censored_1887	+	run19-offchain run=19 nw=43
101.0377	content/_original/101/1883-09-16.md	Censored_1887	+	local10/10-w3 run=10 nw=10
101.0378	content/_original/101/1883-09-16.md	Kernberger	+	strong m=0.47
101.0389	content/_original/101/1883-09-18.md	Kernberger	+	strong m=0.63
101.0390	content/_original/101/1883-09-18.md	Kernberger	+	strong m=0.45
101.0391	content/_original/101/1883-09-18.md	Kernberger	+	strong m=0.44
101.0393	content/_original/101/1883-09-18.md	Kernberger	+	strong m=0.49
101.0395	content/_original/101/1883-09-18.md	Censored_1887	+	local8/18-w134 run=8 nw=18
101.0416	content/_original/101/1883-09-21.md	Kernberger	+	strong m=0.51
101.0439	content/_original/101/1883-09-26.md	Kernberger	+	strong m=0.99
101.0451	content/_original/101/1883-09-26.md	Censored_1887	+	local19/43-w72 run=8 nw=43
101.0462	content/_original/101/1883-09-28.md	Kernberger	+	strong m=0.51
101.0476	content/_original/101/1883-10-01.md	Censored_1887	+	local6/6-w27 run=6 nw=6
101.0478	content/_original/101/1883-10-01.md	Censored_1887	+	run76 run=76 nw=222
101.0479	content/_original/101/1883-10-01.md	Censored_1887	+	run17 run=17 nw=51
101.0488	content/_original/101/1883-10-02.md	Kernberger	+	strong m=0.40
101.0496	content/_original/101/1883-10-06.md	Censored_1887	+	run18 run=18 nw=40
101.0497	content/_original/101/1883-10-06.md	Censored_1887	+	run42 run=42 nw=184
101.0498	content/_original/101/1883-10-06.md	Censored_1887	+	run34 run=34 nw=53
101.0499	content/_original/101/1883-10-06.md	Censored_1887	+	run29 run=29 nw=29
101.0500	content/_original/101/1883-10-06.md	Censored_1887	+	run35 run=35 nw=61
101.0501	content/_original/101/1883-10-06.md	Censored_1887	+	local11/11-w42 run=11 nw=11
101.0502	content/_original/101/1883-10-06.md	Censored_1887	+	local17/17-w42 run=14 nw=17
101.0506	content/_original/101/1883-10-06.md	Kernberger	+	strong m=0.80
101.0513	content/_original/101/1883-10-06.md	Kernberger	+	strong m=0.50
101.0514	content/_original/101/1883-10-06.md	Kernberger	+	strong m=0.50
101.0534	content/_original/101/1883-10-09.md	Kernberger	+	strong m=0.33
101.0535	content/_original/101/1883-10-09.md	Kernberger	+	strong m=0.30
101.0537	content/_original/101/1883-10-09.md	Kernberger	+	strong m=0.42
101.0549	content/_original/101/1883-10-11.md	Kernberger	+	strong m=0.37
101.0550	content/_original/101/1883-10-11.md	Kernberger	+	strong m=0.35
101.0551	content/_original/101/1883-10-11.md	Kernberger	+	strong m=0.87
101.0552	content/_original/101/1883-10-11.md	Kernberger	+	strong m=0.50
101.0571	content/_original/101/1883-10-13.md	Kernberger	+	strong m=0.30
101.0572	content/_original/101/1883-10-13.md	Kernberger	+	strong m=0.35
101.0581	content/_original/101/1883-10-13.md	Kernberger	+	strong m=0.72
102.0023	content/_original/102/1883-10-22.md	Censored_1887	+	run32 run=32 nw=218
102.0034	content/_original/102/1883-11-02.md	Censored_1887	+	run48 run=48 nw=96
102.0038	content/_original/102/1883-11-06.md	Censored_1887	+	run38 run=38 nw=854
102.0043	content/_original/102/1883-11-11.md	Censored_1887	+	run35 run=35 nw=75
102.0044	content/_original/102/1883-11-12.md	Censored_1887	+	run54 run=54 nw=157
102.0049	content/_original/102/1883-11-17.md	Censored_1887	+	run35 run=35 nw=292
102.0055	content/_original/102/1883-11-24.md	Censored_1887	+	run40 run=40 nw=409
102.0055	content/_original/102/1883-11-24.md	Kernberger	+	strong m=0.19
102.0063	content/_original/102/1883-12-02.md	Censored_1887	+	run52 run=52 nw=669
102.0072	content/_original/102/1883-12-11.md	Censored_1887	+	run33 run=33 nw=163
102.0075	content/_original/102/1883-12-14.md	Kernberger	+	strong m=0.47
102.0084	content/_original/102/1883-12-23.md	Censored_1887	+	run74 run=74 nw=688
102.0090	content/_original/102/1883-12-29.md	Censored_1887	+	run48 run=48 nw=469
102.0092	content/_original/102/1883-12-31.md	Censored_1887	+	run42 run=42 nw=928
102.0102	content/_original/102/1884-01-02.md	Censored_1887	+	local9/32-w25 run=9 nw=32
102.0112	content/_original/102/1884-01-05.md	Kernberger	+	strong m=0.45
102.0114	content/_original/102/1884-01-05.md	Kernberger	+	strong m=0.68
102.0119	content/_original/102/1884-01-05.md	Kernberger	+	strong m=0.46
102.0138	content/_original/102/1884-01-12.md	Kernberger	+	strong m=0.70
102.0140	content/_original/102/1884-01-12.md	Kernberger	+	llm-verified-PARTIAL
102.0143	content/_original/102/1884-01-12.md	Kernberger	+	strong m=0.66
103.0016	content/_original/103/1884-01-14.md	Kernberger	+	strong m=0.52
103.0023	content/_original/103/1884-01-15.md	Censored_1887	+	local20/23-w38 run=13 nw=23
103.0024	content/_original/103/1884-01-15.md	Kernberger	+	strong m=0.52
103.0026	content/_original/103/1884-01-15.md	Kernberger	+	strong m=0.35
103.0044	content/_original/103/1884-01-15.md	Censored_1887	+	shortseq1-w39 run=0 nw=1
103.0055	content/_original/103/1884-01-18.md	Kernberger	+	strong m=0.54
103.0056	content/_original/103/1884-01-18.md	Kernberger	+	strong m=0.45
103.0057	content/_original/103/1884-01-18.md	Kernberger	+	strong m=0.42
103.0061	content/_original/103/1884-01-18.md	Kernberger	+	strong m=0.69
103.0062	content/_original/103/1884-01-18.md	Kernberger	+	strong m=0.63
103.0063	content/_original/103/1884-01-18.md	Kernberger	+	strong m=0.69
103.0064	content/_original/103/1884-01-18.md	Kernberger	+	strong m=0.67
103.0066	content/_original/103/1884-01-18.md	Censored_1887	+	local14/15-w39 run=9 nw=15
103.0067	content/_original/103/1884-01-18.md	Censored_1887	+	run24 run=24 nw=33
103.0068	content/_original/103/1884-01-18.md	Censored_1887	+	run52 run=52 nw=99
103.0068	content/_original/103/1884-01-18.md	Kernberger	+	strong m=0.49
103.0069	content/_original/103/1884-01-18.md	Kernberger	+	llm-verified-PARTIAL
103.0082	content/_original/103/1884-01-23.md	Kernberger	+	strong m=0.49
103.0087	content/_original/103/1884-01-23.md	Kernberger	+	strong m=0.47
103.0100	content/_original/103/1884-01-25.md	Kernberger	+	strong m=0.81
103.0103	content/_original/103/1884-01-25.md	Kernberger	+	strong m=0.72
103.0104	content/_original/103/1884-01-25.md	Kernberger	+	strong m=0.48
103.0106	content/_original/103/1884-01-25.md	Kernberger	+	strong m=0.64
103.0126	content/_original/103/1884-01-26.md	Kernberger	+	strong m=0.55
103.0144	content/_original/103/1884-01-27.md	Kernberger	+	strong m=0.46
103.0148	content/_original/103/1884-01-27.md	Kernberger	+	strong m=0.55
103.0186	content/_original/103/1884-01-30.md	Kernberger	+	strong m=0.31
103.0187	content/_original/103/1884-01-30.md	Kernberger	+	strong m=0.50
103.0188	content/_original/103/1884-01-30.md	Kernberger	+	strong m=0.47
103.0190	content/_original/103/1884-01-30.md	Kernberger	+	strong m=0.72
103.0198	content/_original/103/1884-02-01.md	Kernberger	+	strong m=0.52
103.0228	content/_original/103/1884-02-02.md	Kernberger	+	strong m=0.76
103.0232	content/_original/103/1884-02-03.md	Kernberger	+	strong m=0.27
103.0237	content/_original/103/1884-02-03.md	Kernberger	+	strong m=0.34
103.0239	content/_original/103/1884-02-03.md	Kernberger	+	strong m=0.22
103.0247	content/_original/103/1884-02-03.md	Kernberger	+	strong m=0.44
103.0292	content/_original/103/1884-02-12.md	Kernberger	+	strong m=0.53
103.0297	content/_original/103/1884-02-12.md	Kernberger	+	llm-verified-PARTIAL
103.0324	content/_original/103/1884-02-19.md	Kernberger	+	strong m=0.68
103.0356	content/_original/103/1884-02-23.md	Censored_1887	+	local12/33-w67 run=12 nw=33
103.0360	content/_original/103/1884-02-23.md	Censored_1887	+	local12/32-w20 run=7 nw=32
103.0361	content/_original/103/1884-02-23.md	Kernberger	+	strong m=0.80
103.0366	content/_original/103/1884-02-23.md	Kernberger	+	strong m=0.75
103.0367	content/_original/103/1884-02-23.md	Kernberger	+	strong m=0.49
103.0382	content/_original/103/1884-02-26.md	Kernberger	+	strong m=0.44
103.0386	content/_original/103/1884-02-26.md	Kernberger	+	llm-verified-YES
103.0410	content/_original/103/1884-03-01.md	Kernberger	+	strong m=0.61
103.0414	content/_original/103/1884-03-01.md	Kernberger	+	strong m=0.45
103.0415	content/_original/103/1884-03-01.md	Kernberger	+	strong m=0.34
103.0417	content/_original/103/1884-03-01.md	Kernberger	+	strong m=0.38
103.0418	content/_original/103/1884-03-01.md	Kernberger	+	strong m=0.42
103.0421	content/_original/103/1884-03-01.md	Censored_1887	+	shortseq1-w5 run=0 nw=1
103.0429	content/_original/103/1884-03-05.md	Kernberger	+	strong m=0.29
103.0430	content/_original/103/1884-03-05.md	Kernberger	+	strong m=0.45
103.0433	content/_original/103/1884-03-05.md	Kernberger	+	strong m=0.40
103.0435	content/_original/103/1884-03-05.md	Kernberger	+	strong m=0.47
103.0437	content/_original/103/1884-03-05.md	Kernberger	+	strong m=0.79
103.0446	content/_original/103/1884-03-07.md	Censored_1887	+	local12/52-w5 run=6 nw=52
103.0457	content/_original/103/1884-03-08.md	Kernberger	+	strong m=0.41
103.0459	content/_original/103/1884-03-09.md	Kernberger	+	strong m=0.46
103.0460	content/_original/103/1884-03-09.md	Kernberger	+	strong m=0.58
103.0461	content/_original/103/1884-03-09.md	Kernberger	+	strong m=0.52
103.0463	content/_original/103/1884-03-09.md	Kernberger	+	strong m=0.20
103.0467	content/_original/103/1884-03-09.md	Censored_1887	+	run19 run=19 nw=19
